office_name,website,root_domain,gemeente,final_status,final_aanbod_url,confidence,detection_method,homepage_status,homepage_title,candidates_found_count,candidates_tested_count,best_candidate_url,final_page_type,residential_signals_count,residential_signals_found,commercial_signals_count,commercial_signals_found,page_quality_reason,commercial_hard_block,commercial_block_reason,is_duplicate_audit_result,listing_signals_count,listing_signals_found,rejection_reason,elapsed_ms
AB Makelaars,https://www.abmakelaars.nl,abmakelaars.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.abmakelaars.nl/"" is interrupted by another navigation to ""https://vandewielmakelaars.nl/""
Call log:
  - navigating to ""https://www.abmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.abmakelaars.nl/"" is interrupted by another navigation to ""https://vandewielmakelaars.nl/""
Call log:
  - navigating to ""https://www.abmakelaars.nl/"", waiting until ""domcontentloaded""
",163
"Schonck, Schul & Compagnie",https://schonckschul.com,schonckschul.com,Breda,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://schonckschul.com/"" is interrupted by another navigation to ""https://www.abmakelaars.nl/""
Call log:
  - navigating to ""https://schonckschul.com/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://schonckschul.com/"" is interrupted by another navigation to ""https://www.abmakelaars.nl/""
Call log:
  - navigating to ""https://schonckschul.com/"", waiting until ""domcontentloaded""
",609
De Huyzerij,http://www.dehuyzerij.nl,dehuyzerij.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.dehuyzerij.nl/"" is interrupted by another navigation to ""https://schonckschul.com/""
Call log:
  - navigating to ""http://www.dehuyzerij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.dehuyzerij.nl/"" is interrupted by another navigation to ""https://schonckschul.com/""
Call log:
  - navigating to ""http://www.dehuyzerij.nl/"", waiting until ""domcontentloaded""
",722
Staete,https://www.staete.nl,staete.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.staete.nl/"" is interrupted by another navigation to ""https://www.dehuyzerij.nl/""
Call log:
  - navigating to ""https://www.staete.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.staete.nl/"" is interrupted by another navigation to ""https://www.dehuyzerij.nl/""
Call log:
  - navigating to ""https://www.staete.nl/"", waiting until ""domcontentloaded""
",1022
Hormax Horecamakelaars Breda,https://www.hormax.nl,hormax.nl,Breda,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.hormax.nl/"" is interrupted by another navigation to ""https://www.staete.nl/""
Call log:
  - navigating to ""https://www.hormax.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.hormax.nl/"" is interrupted by another navigation to ""https://www.staete.nl/""
Call log:
  - navigating to ""https://www.hormax.nl/"", waiting until ""domcontentloaded""
",4301
Storimans & Partners Makelaar,https://www.storimansenpartners.nl,storimansenpartners.nl,Breda,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.storimansenpartners.nl/"" is interrupted by another navigation to ""https://hormax.nl/""
Call log:
  - navigating to ""https://www.storimansenpartners.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.storimansenpartners.nl/"" is interrupted by another navigation to ""https://hormax.nl/""
Call log:
  - navigating to ""https://www.storimansenpartners.nl/"", waiting until ""domcontentloaded""
",670
Het Waare Huis,https://www.hetwaarehuis.nl,hetwaarehuis.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.hetwaarehuis.nl/"" is interrupted by another navigation to ""https://www.storimansenpartners.nl/""
Call log:
  - navigating to ""https://www.hetwaarehuis.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.hetwaarehuis.nl/"" is interrupted by another navigation to ""https://www.storimansenpartners.nl/""
Call log:
  - navigating to ""https://www.hetwaarehuis.nl/"", waiting until ""domcontentloaded""
",308
Pennings Onroerende Zaken,https://penningsoz.nl,penningsoz.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://penningsoz.nl/"" is interrupted by another navigation to ""https://www.hetwaarehuis.nl/""
Call log:
  - navigating to ""https://penningsoz.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://penningsoz.nl/"" is interrupted by another navigation to ""https://www.hetwaarehuis.nl/""
Call log:
  - navigating to ""https://penningsoz.nl/"", waiting until ""domcontentloaded""
",323
Viermakelaars,https://www.viermakelaars.nl,viermakelaars.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.viermakelaars.nl/"" is interrupted by another navigation to ""https://penningsoz.nl/""
Call log:
  - navigating to ""https://www.viermakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.viermakelaars.nl/"" is interrupted by another navigation to ""https://penningsoz.nl/""
Call log:
  - navigating to ""https://www.viermakelaars.nl/"", waiting until ""domcontentloaded""
",976
MVS Makelaardij,https://www.mvsmakelaardij.nl,mvsmakelaardij.nl,Land van Cuijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.mvsmakelaardij.nl/"" is interrupted by another navigation to ""https://www.viermakelaars.nl/""
Call log:
  - navigating to ""https://www.mvsmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.mvsmakelaardij.nl/"" is interrupted by another navigation to ""https://www.viermakelaars.nl/""
Call log:
  - navigating to ""https://www.mvsmakelaardij.nl/"", waiting until ""domcontentloaded""
",264
Vrijdag & De Bekker,https://www.vrijdag-debekker.nl,vrijdag-debekker.nl,Land van Cuijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vrijdag-debekker.nl/"" is interrupted by another navigation to ""https://www.mvsmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vrijdag-debekker.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vrijdag-debekker.nl/"" is interrupted by another navigation to ""https://www.mvsmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vrijdag-debekker.nl/"", waiting until ""domcontentloaded""
",3284
Christis Makelaardij,https://www.christismakelaardij.nl,christismakelaardij.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.christismakelaardij.nl/"" is interrupted by another navigation to ""https://www.vrijdag-debekker.nl/""
Call log:
  - navigating to ""https://www.christismakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.christismakelaardij.nl/"" is interrupted by another navigation to ""https://www.vrijdag-debekker.nl/""
Call log:
  - navigating to ""https://www.christismakelaardij.nl/"", waiting until ""domcontentloaded""
",508
my housing,https://www.myhousing.nl,myhousing.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.myhousing.nl/"" is interrupted by another navigation to ""https://www.christismakelaardij.nl/""
Call log:
  - navigating to ""https://www.myhousing.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.myhousing.nl/"" is interrupted by another navigation to ""https://www.christismakelaardij.nl/""
Call log:
  - navigating to ""https://www.myhousing.nl/"", waiting until ""domcontentloaded""
",2053
Broekx Makelaardij & Hypotheken,https://www.broekx.nl,broekx.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.broekx.nl/"" is interrupted by another navigation to ""https://www.myhousing.nl/""
Call log:
  - navigating to ""https://www.broekx.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.broekx.nl/"" is interrupted by another navigation to ""https://www.myhousing.nl/""
Call log:
  - navigating to ""https://www.broekx.nl/"", waiting until ""domcontentloaded""
",574
Staete,https://www.staete.nl/staete-sint-michielsgestel,staete.nl,Sint-Michielsgestel,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.staete.nl/staete-sint-michielsgestel"" is interrupted by another navigation to ""https://www.broekx.nl/""
Call log:
  - navigating to ""https://www.staete.nl/staete-sint-michielsgestel"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.staete.nl/staete-sint-michielsgestel"" is interrupted by another navigation to ""https://www.broekx.nl/""
Call log:
  - navigating to ""https://www.staete.nl/staete-sint-michielsgestel"", waiting until ""domcontentloaded""
",992
Huur inc housing,https://www.huurinc.nl,huurinc.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.huurinc.nl/"" is interrupted by another navigation to ""https://www.staete.nl/staete-sint-michielsgestel""
Call log:
  - navigating to ""https://www.huurinc.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.huurinc.nl/"" is interrupted by another navigation to ""https://www.staete.nl/staete-sint-michielsgestel""
Call log:
  - navigating to ""https://www.huurinc.nl/"", waiting until ""domcontentloaded""
",2742
huis-o-theek,https://huis-o-theek.nl,huis-o-theek.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://huis-o-theek.nl/"" is interrupted by another navigation to ""https://huurinc.nl/""
Call log:
  - navigating to ""https://huis-o-theek.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://huis-o-theek.nl/"" is interrupted by another navigation to ""https://huurinc.nl/""
Call log:
  - navigating to ""https://huis-o-theek.nl/"", waiting until ""domcontentloaded""
",483
Rotsvast,https://www.rotsvast.nl/rotsvast-eindhoven,rotsvast.nl,Eindhoven,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.rotsvast.nl/rotsvast-eindhoven"" is interrupted by another navigation to ""https://huis-o-theek.nl/""
Call log:
  - navigating to ""https://www.rotsvast.nl/rotsvast-eindhoven"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.rotsvast.nl/rotsvast-eindhoven"" is interrupted by another navigation to ""https://huis-o-theek.nl/""
Call log:
  - navigating to ""https://www.rotsvast.nl/rotsvast-eindhoven"", waiting until ""domcontentloaded""
",9586
Nuyens Makelaars,https://www.nuyensmakelaars.nl,nuyensmakelaars.nl,Boxtel,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.nuyensmakelaars.nl/"" is interrupted by another navigation to ""https://www.rotsvast.nl/vestigingen/rotsvast-eindhoven/""
Call log:
  - navigating to ""https://www.nuyensmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.nuyensmakelaars.nl/"" is interrupted by another navigation to ""https://www.rotsvast.nl/vestigingen/rotsvast-eindhoven/""
Call log:
  - navigating to ""https://www.nuyensmakelaars.nl/"", waiting until ""domcontentloaded""
",920
Marc Tummers Makelaardij,https://www.tummersmakelaardij.nl,tummersmakelaardij.nl,Meierijstad,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.tummersmakelaardij.nl/"" is interrupted by another navigation to ""https://www.nuyensmakelaars.nl/""
Call log:
  - navigating to ""https://www.tummersmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.tummersmakelaardij.nl/"" is interrupted by another navigation to ""https://www.nuyensmakelaars.nl/""
Call log:
  - navigating to ""https://www.tummersmakelaardij.nl/"", waiting until ""domcontentloaded""
",414
Meierijstad Makelaardij,https://demakelaarvanhier.nl,demakelaarvanhier.nl,Meierijstad,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://demakelaarvanhier.nl/"" is interrupted by another navigation to ""https://www.tummersmakelaardij.nl/""
Call log:
  - navigating to ""https://demakelaarvanhier.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://demakelaarvanhier.nl/"" is interrupted by another navigation to ""https://www.tummersmakelaardij.nl/""
Call log:
  - navigating to ""https://demakelaarvanhier.nl/"", waiting until ""domcontentloaded""
",171
Sol Makelaardij,https://www.woon-huis.nl,woon-huis.nl,Son en Breugel,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.woon-huis.nl/"" is interrupted by another navigation to ""https://demakelaarvanhier.nl/""
Call log:
  - navigating to ""https://www.woon-huis.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.woon-huis.nl/"" is interrupted by another navigation to ""https://demakelaarvanhier.nl/""
Call log:
  - navigating to ""https://www.woon-huis.nl/"", waiting until ""domcontentloaded""
",771
Woonmeij,https://woonmeij.nl,woonmeij.nl,Meierijstad,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://woonmeij.nl/"" is interrupted by another navigation to ""https://www.woon-huis.nl/""
Call log:
  - navigating to ""https://woonmeij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://woonmeij.nl/"" is interrupted by another navigation to ""https://www.woon-huis.nl/""
Call log:
  - navigating to ""https://woonmeij.nl/"", waiting until ""domcontentloaded""
",390
Van Roon Makelaardij & Taxaties B.V,https://www.vrmt.nl,vrmt.nl,Son en Breugel,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vrmt.nl/"" is interrupted by another navigation to ""https://woonmeij.nl/""
Call log:
  - navigating to ""https://www.vrmt.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vrmt.nl/"" is interrupted by another navigation to ""https://woonmeij.nl/""
Call log:
  - navigating to ""https://www.vrmt.nl/"", waiting until ""domcontentloaded""
",490
RE/MAX WoonWens Makelaars,https://www.remax.nl/kantoor/remax-woonwens-makelaars,remax.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.remax.nl/kantoor/remax-woonwens-makelaars"" is interrupted by another navigation to ""https://www.vrmt.nl/""
Call log:
  - navigating to ""https://www.remax.nl/kantoor/remax-woonwens-makelaars"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.remax.nl/kantoor/remax-woonwens-makelaars"" is interrupted by another navigation to ""https://www.vrmt.nl/""
Call log:
  - navigating to ""https://www.remax.nl/kantoor/remax-woonwens-makelaars"", waiting until ""domcontentloaded""
",833
Bob van Dijk makelaardij,https://www.bobvandijkmakelaardij.nl,bobvandijkmakelaardij.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.bobvandijkmakelaardij.nl/"" is interrupted by another navigation to ""https://www.remax.nl/kantoor/remax-woonwens-makelaars""
Call log:
  - navigating to ""https://www.bobvandijkmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.bobvandijkmakelaardij.nl/"" is interrupted by another navigation to ""https://www.remax.nl/kantoor/remax-woonwens-makelaars""
Call log:
  - navigating to ""https://www.bobvandijkmakelaardij.nl/"", waiting until ""domcontentloaded""
",1648
Acser B.V.,https://www.hopmanswonen.nl,hopmanswonen.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.hopmanswonen.nl/"" is interrupted by another navigation to ""https://www.bobvandijkmakelaardij.nl/""
Call log:
  - navigating to ""https://www.hopmanswonen.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.hopmanswonen.nl/"" is interrupted by another navigation to ""https://www.bobvandijkmakelaardij.nl/""
Call log:
  - navigating to ""https://www.hopmanswonen.nl/"", waiting until ""domcontentloaded""
",727
Van der Eijken Makelaardij,https://vandereijkenmakelaardij.nl,vandereijkenmakelaardij.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://vandereijkenmakelaardij.nl/"" is interrupted by another navigation to ""https://hopmanswonen.nl/""
Call log:
  - navigating to ""https://vandereijkenmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://vandereijkenmakelaardij.nl/"" is interrupted by another navigation to ""https://hopmanswonen.nl/""
Call log:
  - navigating to ""https://vandereijkenmakelaardij.nl/"", waiting until ""domcontentloaded""
",214
Vermunt Makelaardij,https://www.vermunt-makelaardij.nl/contact,vermunt-makelaardij.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vermunt-makelaardij.nl/contact"" is interrupted by another navigation to ""https://vandereijkenmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vermunt-makelaardij.nl/contact"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vermunt-makelaardij.nl/contact"" is interrupted by another navigation to ""https://vandereijkenmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vermunt-makelaardij.nl/contact"", waiting until ""domcontentloaded""
",7062
CS Wonen,https://www.cswonen.nl,cswonen.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.cswonen.nl/"" is interrupted by another navigation to ""https://www.vermunt-makelaardij.nl/contact/""
Call log:
  - navigating to ""https://www.cswonen.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.cswonen.nl/"" is interrupted by another navigation to ""https://www.vermunt-makelaardij.nl/contact/""
Call log:
  - navigating to ""https://www.cswonen.nl/"", waiting until ""domcontentloaded""
",376
Lenaers Makelaardij,https://www.lenaers.nl,lenaers.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.lenaers.nl/"" is interrupted by another navigation to ""https://www.cswonen.nl/""
Call log:
  - navigating to ""https://www.lenaers.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.lenaers.nl/"" is interrupted by another navigation to ""https://www.cswonen.nl/""
Call log:
  - navigating to ""https://www.lenaers.nl/"", waiting until ""domcontentloaded""
",417
Brabant Makelaardij,https://www.brabantmakelaardij.nl,brabantmakelaardij.nl,Bergen op Zoom,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.brabantmakelaardij.nl/"" is interrupted by another navigation to ""https://www.lenaers.nl/""
Call log:
  - navigating to ""https://www.brabantmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.brabantmakelaardij.nl/"" is interrupted by another navigation to ""https://www.lenaers.nl/""
Call log:
  - navigating to ""https://www.brabantmakelaardij.nl/"", waiting until ""domcontentloaded""
",113
Fynhuys,https://www.fynhuys.nl,fynhuys.nl,Hilvarenbeek,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.fynhuys.nl/"" is interrupted by another navigation to ""https://www.brabantmakelaardij.nl/""
Call log:
  - navigating to ""https://www.fynhuys.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.fynhuys.nl/"" is interrupted by another navigation to ""https://www.brabantmakelaardij.nl/""
Call log:
  - navigating to ""https://www.fynhuys.nl/"", waiting until ""domcontentloaded""
",1231
Robert Rexwinkel Lommers Makelaars,https://www.robertrexwinkel.nl,robertrexwinkel.nl,Hilvarenbeek,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.robertrexwinkel.nl/"" is interrupted by another navigation to ""https://www.fynhuys.nl/""
Call log:
  - navigating to ""https://www.robertrexwinkel.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.robertrexwinkel.nl/"" is interrupted by another navigation to ""https://www.fynhuys.nl/""
Call log:
  - navigating to ""https://www.robertrexwinkel.nl/"", waiting until ""domcontentloaded""
",503
Clavem,https://www.clavem.eu,clavem.eu,Hilvarenbeek,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.clavem.eu/"" is interrupted by another navigation to ""https://robertrexwinkel.nl/""
Call log:
  - navigating to ""https://www.clavem.eu/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.clavem.eu/"" is interrupted by another navigation to ""https://robertrexwinkel.nl/""
Call log:
  - navigating to ""https://www.clavem.eu/"", waiting until ""domcontentloaded""
",428
Honders/Alting Makelaars,https://hondersalting.nl,hondersalting.nl,Oisterwijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://hondersalting.nl/"" is interrupted by another navigation to ""https://www.clavem.eu/""
Call log:
  - navigating to ""https://hondersalting.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://hondersalting.nl/"" is interrupted by another navigation to ""https://www.clavem.eu/""
Call log:
  - navigating to ""https://hondersalting.nl/"", waiting until ""domcontentloaded""
",2128
Elzen Maas Makelaars,http://www.elzenmaas.nl,elzenmaas.nl,Oisterwijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.elzenmaas.nl/
Call log:
  - navigating to ""http://www.elzenmaas.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.elzenmaas.nl/
Call log:
  - navigating to ""http://www.elzenmaas.nl/"", waiting until ""domcontentloaded""
",88
Dassen Garantiemakelaars,https://marcel-dassen-makelaars.business.site,marcel-dassen-makelaars.business.site,Goirle,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://marcel-dassen-makelaars.business.site/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://marcel-dassen-makelaars.business.site/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://marcel-dassen-makelaars.business.site/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://marcel-dassen-makelaars.business.site/"", waiting until ""domcontentloaded""
",213
Appels Makelaardij,https://www.appels.nl,appels.nl,Goirle,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.appels.nl/"" is interrupted by another navigation to ""https://marcel-dassen-makelaars.business.site/""
Call log:
  - navigating to ""https://www.appels.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.appels.nl/"" is interrupted by another navigation to ""https://marcel-dassen-makelaars.business.site/""
Call log:
  - navigating to ""https://www.appels.nl/"", waiting until ""domcontentloaded""
",241
P-B makelaars,https://www.p-bmakelaars.nl,p-bmakelaars.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.p-bmakelaars.nl/"" is interrupted by another navigation to ""https://www.appels.nl/""
Call log:
  - navigating to ""https://www.p-bmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.p-bmakelaars.nl/"" is interrupted by another navigation to ""https://www.appels.nl/""
Call log:
  - navigating to ""https://www.p-bmakelaars.nl/"", waiting until ""domcontentloaded""
",482
Van Heeswijk makelaars,https://www.vanheeswijkmakelaars.nl,vanheeswijkmakelaars.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vanheeswijkmakelaars.nl/"" is interrupted by another navigation to ""https://www.p-bmakelaars.nl/""
Call log:
  - navigating to ""https://www.vanheeswijkmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vanheeswijkmakelaars.nl/"" is interrupted by another navigation to ""https://www.p-bmakelaars.nl/""
Call log:
  - navigating to ""https://www.vanheeswijkmakelaars.nl/"", waiting until ""domcontentloaded""
",221
Van de Water,https://vandewatergroep.nl/vestigingen/tilburg,vandewatergroep.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://vandewatergroep.nl/vestigingen/tilburg"" is interrupted by another navigation to ""https://www.hj-makelaars.nl/""
Call log:
  - navigating to ""https://vandewatergroep.nl/vestigingen/tilburg"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://vandewatergroep.nl/vestigingen/tilburg"" is interrupted by another navigation to ""https://www.hj-makelaars.nl/""
Call log:
  - navigating to ""https://vandewatergroep.nl/vestigingen/tilburg"", waiting until ""domcontentloaded""
",425
Alstede van Mierlo Makelaardij,https://www.alstedevanmierlomakelaardij.nl,alstedevanmierlomakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.alstedevanmierlomakelaardij.nl/"" is interrupted by another navigation to ""https://vandewatergroep.nl/vestigingen/tilburg/""
Call log:
  - navigating to ""https://www.alstedevanmierlomakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.alstedevanmierlomakelaardij.nl/"" is interrupted by another navigation to ""https://vandewatergroep.nl/vestigingen/tilburg/""
Call log:
  - navigating to ""https://www.alstedevanmierlomakelaardij.nl/"", waiting until ""domcontentloaded""
",432
Brabantstad,https://www.brabantstadmakelaardij.nl,brabantstadmakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.brabantstadmakelaardij.nl/"" is interrupted by another navigation to ""https://www.alstedevanmierlomakelaardij.nl/""
Call log:
  - navigating to ""https://www.brabantstadmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.brabantstadmakelaardij.nl/"" is interrupted by another navigation to ""https://www.alstedevanmierlomakelaardij.nl/""
Call log:
  - navigating to ""https://www.brabantstadmakelaardij.nl/"", waiting until ""domcontentloaded""
",505
KIN Makelaars,https://www.kinmakelaars.nl/nl/vestigingen/tilburg,kinmakelaars.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.kinmakelaars.nl/nl/vestigingen/tilburg"" is interrupted by another navigation to ""https://www.brabantstadmakelaardij.nl/""
Call log:
  - navigating to ""https://www.kinmakelaars.nl/nl/vestigingen/tilburg"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.kinmakelaars.nl/nl/vestigingen/tilburg"" is interrupted by another navigation to ""https://www.brabantstadmakelaardij.nl/""
Call log:
  - navigating to ""https://www.kinmakelaars.nl/nl/vestigingen/tilburg"", waiting until ""domcontentloaded""
",1146
